CustomerCode,FullNameAr,FullNameEn,NationalId,CustomerType
CST01000343,Bulk Customer AR 1000343,Bulk Customer 1000343,1001000343,Individual
CST01000344,Bulk Customer AR 1000344,Bulk Customer 1000344,1001000344,Individual
CST01000345,Bulk Customer AR 1000345,Bulk Customer 1000345,1001000345,Individual
CST01000346,Bulk Customer AR 1000346,Bulk Customer 1000346,1001000346,Individual
CST01000347,Bulk Customer AR 1000347,Bulk Customer 1000347,1001000347,Individual
CST01000348,Bulk Customer AR 1000348,Bulk Customer 1000348,1001000348,Individual
CST01000349,Bulk Customer AR 1000349,Bulk Customer 1000349,1001000349,Individual
CST01000350,Bulk Customer AR 1000350,Bulk Customer 1000350,1001000350,Individual
CST01000351,Bulk Customer AR 1000351,Bulk Customer 1000351,1001000351,Individual
CST01000352,Bulk Customer AR 1000352,Bulk Customer 1000352,1001000352,Individual
CST01000353,Bulk Customer AR 1000353,Bulk Customer 1000353,1001000353,Individual
CST01000354,Bulk Customer AR 1000354,Bulk Customer 1000354,1001000354,Individual
CST01000355,Bulk Customer AR 1000355,Bulk Customer 1000355,1001000355,Individual
CST01000356,Bulk Customer AR 1000356,Bulk Customer 1000356,1001000356,Individual
CST01000357,Bulk Customer AR 1000357,Bulk Customer 1000357,1001000357,Individual
CST01000358,Bulk Customer AR 1000358,Bulk Customer 1000358,1001000358,Individual
CST01000359,Bulk Customer AR 1000359,Bulk Customer 1000359,1001000359,Individual
CST01000360,Bulk Customer AR 1000360,Bulk Customer 1000360,1001000360,Individual
CST01000361,Bulk Customer AR 1000361,Bulk Customer 1000361,1001000361,Individual
CST01000362,Bulk Customer AR 1000362,Bulk Customer 1000362,1001000362,Individual
CST01000363,Bulk Customer AR 1000363,Bulk Customer 1000363,1001000363,Individual
CST01000364,Bulk Customer AR 1000364,Bulk Customer 1000364,1001000364,Individual
CST01000365,Bulk Customer AR 1000365,Bulk Customer 1000365,1001000365,Individual
CST01000366,Bulk Customer AR 1000366,Bulk Customer 1000366,1001000366,Individual
CST01000367,Bulk Customer AR 1000367,Bulk Customer 1000367,1001000367,Individual
CST01000368,Bulk Customer AR 1000368,Bulk Customer 1000368,1001000368,Individual
CST01000369,Bulk Customer AR 1000369,Bulk Customer 1000369,1001000369,Individual
CST01000370,Bulk Customer AR 1000370,Bulk Customer 1000370,1001000370,Individual
CST01000371,Bulk Customer AR 1000371,Bulk Customer 1000371,1001000371,Individual
CST01000372,Bulk Customer AR 1000372,Bulk Customer 1000372,1001000372,Individual
CST01000373,Bulk Customer AR 1000373,Bulk Customer 1000373,1001000373,Individual
CST01000374,Bulk Customer AR 1000374,Bulk Customer 1000374,1001000374,Individual
CST01000375,Bulk Customer AR 1000375,Bulk Customer 1000375,1001000375,Individual
CST01000376,Bulk Customer AR 1000376,Bulk Customer 1000376,1001000376,Individual
CST01000377,Bulk Customer AR 1000377,Bulk Customer 1000377,1001000377,Individual
CST01000378,Bulk Customer AR 1000378,Bulk Customer 1000378,1001000378,Individual
CST01000379,Bulk Customer AR 1000379,Bulk Customer 1000379,1001000379,Individual
CST01000380,Bulk Customer AR 1000380,Bulk Customer 1000380,1001000380,Individual
CST01000381,Bulk Customer AR 1000381,Bulk Customer 1000381,1001000381,Individual
CST01000382,Bulk Customer AR 1000382,Bulk Customer 1000382,1001000382,Individual
CST01000383,Bulk Customer AR 1000383,Bulk Customer 1000383,1001000383,Individual
CST01000384,Bulk Customer AR 1000384,Bulk Customer 1000384,1001000384,Individual
CST01000385,Bulk Customer AR 1000385,Bulk Customer 1000385,1001000385,Individual
CST01000386,Bulk Customer AR 1000386,Bulk Customer 1000386,1001000386,Individual
CST01000387,Bulk Customer AR 1000387,Bulk Customer 1000387,1001000387,Individual
CST01000388,Bulk Customer AR 1000388,Bulk Customer 1000388,1001000388,Individual
CST01000389,Bulk Customer AR 1000389,Bulk Customer 1000389,1001000389,Individual
CST01000390,Bulk Customer AR 1000390,Bulk Customer 1000390,1001000390,Individual
CST01000391,Bulk Customer AR 1000391,Bulk Customer 1000391,1001000391,Individual
CST01000392,Bulk Customer AR 1000392,Bulk Customer 1000392,1001000392,Individual
CST01000393,Bulk Customer AR 1000393,Bulk Customer 1000393,1001000393,Individual
CST01000394,Bulk Customer AR 1000394,Bulk Customer 1000394,1001000394,Individual
CST01000395,Bulk Customer AR 1000395,Bulk Customer 1000395,1001000395,Individual
CST01000396,Bulk Customer AR 1000396,Bulk Customer 1000396,1001000396,Individual
CST01000397,Bulk Customer AR 1000397,Bulk Customer 1000397,1001000397,Individual
CST01000398,Bulk Customer AR 1000398,Bulk Customer 1000398,1001000398,Individual
CST01000399,Bulk Customer AR 1000399,Bulk Customer 1000399,1001000399,Individual
CST01000400,Bulk Customer AR 1000400,Bulk Customer 1000400,1001000400,Individual
,,,,
CST01000402,Bulk Customer AR 1000402,Bulk Customer 1000402,1001000402,Individual
CST01000403,Bulk Customer AR 1000403,Bulk Customer 1000403,1001000403,Individual
CST01000404,Bulk Customer AR 1000404,Bulk Customer 1000404,1001000404,Individual
CST01000405,Bulk Customer AR 1000405,Bulk Customer 1000405,1001000405,Individual
CST01000406,Bulk Customer AR 1000406,Bulk Customer 1000406,1001000406,Individual
CST01000407,Bulk Customer AR 1000407,Bulk Customer 1000407,1001000407,Individual
CST01000408,Bulk Customer AR 1000408,Bulk Customer 1000408,1001000408,Individual
CST01000409,Bulk Customer AR 1000409,Bulk Customer 1000409,1001000409,Individual
CST01000410,Bulk Customer AR 1000410,Bulk Customer 1000410,1001000410,Individual
CST01000411,Bulk Customer AR 1000411,Bulk Customer 1000411,1001000411,Individual
CST01000412,Bulk Customer AR 1000412,Bulk Customer 1000412,1001000412,Individual
CST01000413,Bulk Customer AR 1000413,Bulk Customer 1000413,1001000413,Individual
CST01000414,Bulk Customer AR 1000414,Bulk Customer 1000414,1001000414,Individual
CST01000415,Bulk Customer AR 1000415,Bulk Customer 1000415,1001000415,Individual
CST01000416,Bulk Customer AR 1000416,Bulk Customer 1000416,1001000416,Individual
CST01000417,Bulk Customer AR 1000417,Bulk Customer 1000417,1001000417,Individual
CST01000418,Bulk Customer AR 1000418,Bulk Customer 1000418,1001000418,Individual
CST01000419,Bulk Customer AR 1000419,Bulk Customer 1000419,1001000419,Individual
CST01000420,Bulk Customer AR 1000420,Bulk Customer 1000420,1001000420,Individual
CST01000421,Bulk Customer AR 1000421,Bulk Customer 1000421,1001000421,Individual
CST01000422,Bulk Customer AR 1000422,Bulk Customer 1000422,1001000422,Individual
CST01000423,Bulk Customer AR 1000423,Bulk Customer 1000423,1001000423,Individual
CST01000424,Bulk Customer AR 1000424,Bulk Customer 1000424,1001000424,Individual
CST01000425,Bulk Customer AR 1000425,Bulk Customer 1000425,1001000425,Individual
CST01000426,Bulk Customer AR 1000426,Bulk Customer 1000426,1001000426,Individual
CST01000427,Bulk Customer AR 1000427,Bulk Customer 1000427,1001000427,Individual
CST01000428,Bulk Customer AR 1000428,Bulk Customer 1000428,1001000428,Individual
CST01000429,Bulk Customer AR 1000429,Bulk Customer 1000429,1001000429,Individual
CST01000430,Bulk Customer AR 1000430,Bulk Customer 1000430,1001000430,Individual
CST01000431,Bulk Customer AR 1000431,Bulk Customer 1000431,1001000431,Individual
CST01000432,Bulk Customer AR 1000432,Bulk Customer 1000432,1001000432,Individual
CST01000433,Bulk Customer AR 1000433,Bulk Customer 1000433,1001000433,Individual
CST01000434,Bulk Customer AR 1000434,Bulk Customer 1000434,1001000434,Individual
CST01000435,Bulk Customer AR 1000435,Bulk Customer 1000435,1001000435,Individual
CST01000436,Bulk Customer AR 1000436,Bulk Customer 1000436,1001000436,Individual
CST01000437,Bulk Customer AR 1000437,Bulk Customer 1000437,1001000437,Individual
CST01000438,Bulk Customer AR 1000438,Bulk Customer 1000438,1001000438,Individual
CST01000439,Bulk Customer AR 1000439,Bulk Customer 1000439,1001000439,Individual
CST01000440,Bulk Customer AR 1000440,Bulk Customer 1000440,1001000440,Individual
CST01000441,Bulk Customer AR 1000441,Bulk Customer 1000441,1001000441,Individual
CST01000442,Bulk Customer AR 1000442,Bulk Customer 1000442,1001000442,Individual
CST01000443,Bulk Customer AR 1000443,Bulk Customer 1000443,1001000443,Individual
CST01000444,Bulk Customer AR 1000444,Bulk Customer 1000444,1001000444,Individual
CST01000445,Bulk Customer AR 1000445,Bulk Customer 1000445,1001000445,Individual
CST01000446,Bulk Customer AR 1000446,Bulk Customer 1000446,1001000446,Individual
CST01000447,Bulk Customer AR 1000447,Bulk Customer 1000447,1001000447,Individual
CST01000448,Bulk Customer AR 1000448,Bulk Customer 1000448,1001000448,Individual
CST01000449,Bulk Customer AR 1000449,Bulk Customer 1000449,1001000449,Individual
CST01000450,Bulk Customer AR 1000450,Bulk Customer 1000450,1001000450,Individual
CST01000451,Bulk Customer AR 1000451,Bulk Customer 1000451,1001000451,Individual
CST01000452,Bulk Customer AR 1000452,Bulk Customer 1000452,1001000452,Individual
CST01000453,Bulk Customer AR 1000453,Bulk Customer 1000453,1001000453,Individual
CST01000454,Bulk Customer AR 1000454,Bulk Customer 1000454,1001000454,Individual
CST01000455,Bulk Customer AR 1000455,Bulk Customer 1000455,1001000455,Individual
CST01000456,Bulk Customer AR 1000456,Bulk Customer 1000456,1001000456,Individual
CST01000457,Bulk Customer AR 1000457,Bulk Customer 1000457,1001000457,Individual
CST01000458,Bulk Customer AR 1000458,Bulk Customer 1000458,1001000458,Individual
CST01000459,Bulk Customer AR 1000459,Bulk Customer 1000459,1001000459,Individual
CST01000460,Bulk Customer AR 1000460,Bulk Customer 1000460,1001000460,Individual
CST01000461,Bulk Customer AR 1000461,Bulk Customer 1000461,1001000461,Individual
CST01000462,Bulk Customer AR 1000462,Bulk Customer 1000462,1001000462,Individual
CST01000463,Bulk Customer AR 1000463,Bulk Customer 1000463,1001000463,Individual
CST01000464,Bulk Customer AR 1000464,Bulk Customer 1000464,1001000464,Individual
CST01000465,Bulk Customer AR 1000465,Bulk Customer 1000465,1001000465,Individual
CST01000466,Bulk Customer AR 1000466,Bulk Customer 1000466,1001000466,Individual
CST01000467,Bulk Customer AR 1000467,Bulk Customer 1000467,1001000467,Individual
CST01000468,Bulk Customer AR 1000468,Bulk Customer 1000468,1001000468,Individual
CST01000469,Bulk Customer AR 1000469,Bulk Customer 1000469,1001000469,Individual
CST01000470,Bulk Customer AR 1000470,Bulk Customer 1000470,1001000470,Individual
CST01000471,Bulk Customer AR 1000471,Bulk Customer 1000471,1001000471,Individual
CST01000472,Bulk Customer AR 1000472,Bulk Customer 1000472,1001000472,Individual
CST01000473,Bulk Customer AR 1000473,Bulk Customer 1000473,1001000473,Individual
CST01000474,Bulk Customer AR 1000474,Bulk Customer 1000474,1001000474,Individual
CST01000475,Bulk Customer AR 1000475,Bulk Customer 1000475,1001000475,Individual
CST01000476,Bulk Customer AR 1000476,Bulk Customer 1000476,1001000476,Individual
CST01000477,Bulk Customer AR 1000477,Bulk Customer 1000477,1001000477,Individual
CST01000478,Bulk Customer AR 1000478,Bulk Customer 1000478,1001000478,Individual
CST01000479,Bulk Customer AR 1000479,Bulk Customer 1000479,1001000479,Individual
CST01000480,Bulk Customer AR 1000480,Bulk Customer 1000480,1001000480,Individual
CST01000481,Bulk Customer AR 1000481,Bulk Customer 1000481,1001000481,Individual
CST01000482,Bulk Customer AR 1000482,Bulk Customer 1000482,1001000482,Individual
CST01000483,Bulk Customer AR 1000483,Bulk Customer 1000483,1001000483,Individual
CST01000484,Bulk Customer AR 1000484,Bulk Customer 1000484,1001000484,Individual
CST01000485,Bulk Customer AR 1000485,Bulk Customer 1000485,1001000485,Individual
CST01000486,Bulk Customer AR 1000486,Bulk Customer 1000486,1001000486,Individual
CST01000487,Bulk Customer AR 1000487,Bulk Customer 1000487,1001000487,Individual
CST01000488,Bulk Customer AR 1000488,Bulk Customer 1000488,1001000488,Individual
CST01000489,Bulk Customer AR 1000489,Bulk Customer 1000489,1001000489,Individual
CST01000490,Bulk Customer AR 1000490,Bulk Customer 1000490,1001000490,Individual
CST01000491,Bulk Customer AR 1000491,Bulk Customer 1000491,1001000491,Individual
CST01000492,Bulk Customer AR 1000492,Bulk Customer 1000492,1001000492,Individual
CST01000493,Bulk Customer AR 1000493,Bulk Customer 1000493,1001000493,Individual
CST01000494,Bulk Customer AR 1000494,Bulk Customer 1000494,1001000494,Individual
CST01000495,Bulk Customer AR 1000495,Bulk Customer 1000495,1001000495,Individual
CST01000496,Bulk Customer AR 1000496,Bulk Customer 1000496,1001000496,Individual
CST01000497,Bulk Customer AR 1000497,Bulk Customer 1000497,1001000497,Individual
CST01000498,Bulk Customer AR 1000498,Bulk Customer 1000498,1001000498,Individual
CST01000499,Bulk Customer AR 1000499,Bulk Customer 1000499,1001000499,Individual
CST01000500,Bulk Customer AR 1000500,Bulk Customer 1000500,1001000500,Individual
,,,,
CST01000502,Bulk Customer AR 1000502,Bulk Customer 1000502,1001000502,Individual
CST01000503,Bulk Customer AR 1000503,Bulk Customer 1000503,1001000503,Individual
CST01000504,Bulk Customer AR 1000504,Bulk Customer 1000504,1001000504,Individual
CST01000505,Bulk Customer AR 1000505,Bulk Customer 1000505,1001000505,Individual
CST01000506,Bulk Customer AR 1000506,Bulk Customer 1000506,1001000506,Individual
CST01000507,Bulk Customer AR 1000507,Bulk Customer 1000507,1001000507,Individual
CST01000508,Bulk Customer AR 1000508,Bulk Customer 1000508,1001000508,Individual
CST01000509,Bulk Customer AR 1000509,Bulk Customer 1000509,1001000509,Individual
CST01000510,Bulk Customer AR 1000510,Bulk Customer 1000510,1001000510,Individual
CST01000511,Bulk Customer AR 1000511,Bulk Customer 1000511,1001000511,Individual
CST01000512,Bulk Customer AR 1000512,Bulk Customer 1000512,1001000512,Individual
CST01000513,Bulk Customer AR 1000513,Bulk Customer 1000513,1001000513,Individual
CST01000514,Bulk Customer AR 1000514,Bulk Customer 1000514,1001000514,Individual
CST01000515,Bulk Customer AR 1000515,Bulk Customer 1000515,1001000515,Individual
CST01000516,Bulk Customer AR 1000516,Bulk Customer 1000516,1001000516,Individual
CST01000517,Bulk Customer AR 1000517,Bulk Customer 1000517,1001000517,Individual
CST01000518,Bulk Customer AR 1000518,Bulk Customer 1000518,1001000518,Individual
CST01000519,Bulk Customer AR 1000519,Bulk Customer 1000519,1001000519,Individual
CST01000520,Bulk Customer AR 1000520,Bulk Customer 1000520,1001000520,Individual
CST01000521,Bulk Customer AR 1000521,Bulk Customer 1000521,1001000521,Individual
CST01000522,Bulk Customer AR 1000522,Bulk Customer 1000522,1001000522,Individual
CST01000523,Bulk Customer AR 1000523,Bulk Customer 1000523,1001000523,Individual
CST01000524,Bulk Customer AR 1000524,Bulk Customer 1000524,1001000524,Individual
CST01000525,Bulk Customer AR 1000525,Bulk Customer 1000525,1001000525,Individual
CST01000526,Bulk Customer AR 1000526,Bulk Customer 1000526,1001000526,Individual
CST01000527,Bulk Customer AR 1000527,Bulk Customer 1000527,1001000527,Individual
CST01000528,Bulk Customer AR 1000528,Bulk Customer 1000528,1001000528,Individual
CST01000529,Bulk Customer AR 1000529,Bulk Customer 1000529,1001000529,Individual
CST01000530,Bulk Customer AR 1000530,Bulk Customer 1000530,1001000530,Individual
CST01000531,Bulk Customer AR 1000531,Bulk Customer 1000531,1001000531,Individual
CST01000532,Bulk Customer AR 1000532,Bulk Customer 1000532,1001000532,Individual
CST01000533,Bulk Customer AR 1000533,Bulk Customer 1000533,1001000533,Individual
CST01000534,Bulk Customer AR 1000534,Bulk Customer 1000534,1001000534,Individual
CST01000535,Bulk Customer AR 1000535,Bulk Customer 1000535,1001000535,Individual
CST01000536,Bulk Customer AR 1000536,Bulk Customer 1000536,1001000536,Individual
CST01000537,Bulk Customer AR 1000537,Bulk Customer 1000537,1001000537,Individual
CST01000538,Bulk Customer AR 1000538,Bulk Customer 1000538,1001000538,Individual
CST01000539,Bulk Customer AR 1000539,Bulk Customer 1000539,1001000539,Individual
CST01000540,Bulk Customer AR 1000540,Bulk Customer 1000540,1001000540,Individual
CST01000541,Bulk Customer AR 1000541,Bulk Customer 1000541,1001000541,Individual
CST01000542,Bulk Customer AR 1000542,Bulk Customer 1000542,1001000542,Individual
CST01000543,Bulk Customer AR 1000543,Bulk Customer 1000543,1001000543,Individual
CST01000544,Bulk Customer AR 1000544,Bulk Customer 1000544,1001000544,Individual
CST01000545,Bulk Customer AR 1000545,Bulk Customer 1000545,1001000545,Individual
CST01000546,Bulk Customer AR 1000546,Bulk Customer 1000546,1001000546,Individual
CST01000547,Bulk Customer AR 1000547,Bulk Customer 1000547,1001000547,Individual
CST01000548,Bulk Customer AR 1000548,Bulk Customer 1000548,1001000548,Individual
CST01000549,Bulk Customer AR 1000549,Bulk Customer 1000549,1001000549,Individual
CST01000550,Bulk Customer AR 1000550,Bulk Customer 1000550,1001000550,Individual
CST01000551,Bulk Customer AR 1000551,Bulk Customer 1000551,1001000551,Individual
CST01000552,Bulk Customer AR 1000552,Bulk Customer 1000552,1001000552,Individual
CST01000553,Bulk Customer AR 1000553,Bulk Customer 1000553,1001000553,Individual
CST01000554,Bulk Customer AR 1000554,Bulk Customer 1000554,1001000554,Individual
CST01000555,Bulk Customer AR 1000555,Bulk Customer 1000555,1001000555,Individual
CST01000556,Bulk Customer AR 1000556,Bulk Customer 1000556,1001000556,Individual
CST01000557,Bulk Customer AR 1000557,Bulk Customer 1000557,1001000557,Individual
CST01000558,Bulk Customer AR 1000558,Bulk Customer 1000558,1001000558,Individual
CST01000559,Bulk Customer AR 1000559,Bulk Customer 1000559,1001000559,Individual
CST01000560,Bulk Customer AR 1000560,Bulk Customer 1000560,1001000560,Individual
