MSISDN,IMSI,ICCID,Pin1,Puk1
0901002243,417010001002243,8910300000010022431,1234,5678
0901002244,417010001002244,8910300000010022449,1234,5678
0901002245,417010001002245,8910300000010022456,1234,5678
0901002246,417010001002246,8910300000010022464,1234,5678
0901002247,417010001002247,8910300000010022472,1234,5678
0901002248,417010001002248,8910300000010022480,1234,5678
0901002249,417010001002249,8910300000010022498,1234,5678
0901002250,417010001002250,8910300000010022506,1234,5678
0901002251,417010001002251,8910300000010022514,1234,5678
0901002252,417010001002252,8910300000010022522,1234,5678
0901002253,417010001002253,8910300000010022530,1234,5678
0901002254,417010001002254,8910300000010022548,1234,5678
0901002255,417010001002255,8910300000010022555,1234,5678
0901002256,417010001002256,8910300000010022563,1234,5678
0901002257,417010001002257,8910300000010022571,1234,5678
0901002258,417010001002258,8910300000010022589,1234,5678
0901002259,417010001002259,8910300000010022597,1234,5678
0901002260,417010001002260,8910300000010022605,1234,5678
0901002261,417010001002261,8910300000010022613,1234,5678
0901002262,417010001002262,8910300000010022621,1234,5678
0901002263,417010001002263,8910300000010022639,1234,5678
0901002264,417010001002264,8910300000010022647,1234,5678
0901002265,417010001002265,8910300000010022654,1234,5678
0901002266,417010001002266,8910300000010022662,1234,5678
0901002267,417010001002267,8910300000010022670,1234,5678
0901002268,417010001002268,8910300000010022688,1234,5678
0901002269,417010001002269,8910300000010022696,1234,5678
0901002270,417010001002270,8910300000010022704,1234,5678
0901002271,417010001002271,8910300000010022712,1234,5678
0901002272,417010001002272,8910300000010022720,1234,5678
0901002273,417010001002273,8910300000010022738,1234,5678
0901002274,417010001002274,8910300000010022746,1234,5678
0901002275,417010001002275,8910300000010022753,1234,5678
0901002276,417010001002276,8910300000010022761,1234,5678
0901002277,417010001002277,8910300000010022779,1234,5678
0901002278,417010001002278,8910300000010022787,1234,5678
0901002279,417010001002279,8910300000010022795,1234,5678
0901002280,417010001002280,8910300000010022803,1234,5678
0901002281,417010001002281,8910300000010022811,1234,5678
0901002282,417010001002282,8910300000010022829,1234,5678
0901002283,417010001002283,8910300000010022837,1234,5678
0901002284,417010001002284,8910300000010022845,1234,5678
0901002285,417010001002285,8910300000010022852,1234,5678
0901002286,417010001002286,8910300000010022860,1234,5678
0901002287,417010001002287,8910300000010022878,1234,5678
0901002288,417010001002288,8910300000010022886,1234,5678
0901002289,417010001002289,8910300000010022894,1234,5678
0901002290,417010001002290,8910300000010022902,1234,5678
0901002291,417010001002291,8910300000010022910,1234,5678
0901002292,417010001002292,8910300000010022928,1234,5678
0901002293,417010001002293,8910300000010022936,1234,5678
0901002294,417010001002294,8910300000010022944,1234,5678
0901002295,417010001002295,8910300000010022951,1234,5678
0901002296,417010001002296,8910300000010022969,1234,5678
0901002297,417010001002297,8910300000010022977,1234,5678
0901002298,417010001002298,8910300000010022985,1234,5678
0901002299,417010001002299,8910300000010022993,1234,5678
,,INVALID_ICCID,,
0901002301,417010001002301,8910300000010023017,1234,5678
0901002302,417010001002302,8910300000010023025,1234,5678
0901002303,417010001002303,8910300000010023033,1234,5678
0901002304,417010001002304,8910300000010023041,1234,5678
0901002305,417010001002305,8910300000010023058,1234,5678
0901002306,417010001002306,8910300000010023066,1234,5678
0901002307,417010001002307,8910300000010023074,1234,5678
0901002308,417010001002308,8910300000010023082,1234,5678
0901002309,417010001002309,8910300000010023090,1234,5678
0901002310,417010001002310,8910300000010023108,1234,5678
0901002311,417010001002311,8910300000010023116,1234,5678
0901002312,417010001002312,8910300000010023124,1234,5678
0901002313,417010001002313,8910300000010023132,1234,5678
0901002314,417010001002314,8910300000010023140,1234,5678
0901002315,417010001002315,8910300000010023157,1234,5678
0901002316,417010001002316,8910300000010023165,1234,5678
0901002317,417010001002317,8910300000010023173,1234,5678
0901002318,417010001002318,8910300000010023181,1234,5678
0901002319,417010001002319,8910300000010023199,1234,5678
0901002320,417010001002320,8910300000010023207,1234,5678
0901002321,417010001002321,8910300000010023215,1234,5678
0901002322,417010001002322,8910300000010023223,1234,5678
0901002323,417010001002323,8910300000010023231,1234,5678
0901002324,417010001002324,8910300000010023249,1234,5678
0901002325,417010001002325,8910300000010023256,1234,5678
0901002326,417010001002326,8910300000010023264,1234,5678
0901002327,417010001002327,8910300000010023272,1234,5678
0901002328,417010001002328,8910300000010023280,1234,5678
0901002329,417010001002329,8910300000010023298,1234,5678
0901002330,417010001002330,8910300000010023306,1234,5678
0901002331,417010001002331,8910300000010023314,1234,5678
0901002332,417010001002332,8910300000010023322,1234,5678
0901002333,417010001002333,8910300000010023330,1234,5678
0901002334,417010001002334,8910300000010023348,1234,5678
0901002335,417010001002335,8910300000010023355,1234,5678
0901002336,417010001002336,8910300000010023363,1234,5678
0901002337,417010001002337,8910300000010023371,1234,5678
0901002338,417010001002338,8910300000010023389,1234,5678
0901002339,417010001002339,8910300000010023397,1234,5678
0901002340,417010001002340,8910300000010023405,1234,5678
0901002341,417010001002341,8910300000010023413,1234,5678
0901002342,417010001002342,8910300000010023421,1234,5678
0901002343,417010001002343,8910300000010023439,1234,5678
0901002344,417010001002344,8910300000010023447,1234,5678
0901002345,417010001002345,8910300000010023454,1234,5678
0901002346,417010001002346,8910300000010023462,1234,5678
0901002347,417010001002347,8910300000010023470,1234,5678
0901002348,417010001002348,8910300000010023488,1234,5678
0901002349,417010001002349,8910300000010023496,1234,5678
0901002350,417010001002350,8910300000010023504,1234,5678
0901002351,417010001002351,8910300000010023512,1234,5678
0901002352,417010001002352,8910300000010023520,1234,5678
0901002353,417010001002353,8910300000010023538,1234,5678
0901002354,417010001002354,8910300000010023546,1234,5678
0901002355,417010001002355,8910300000010023553,1234,5678
0901002356,417010001002356,8910300000010023561,1234,5678
0901002357,417010001002357,8910300000010023579,1234,5678
0901002358,417010001002358,8910300000010023587,1234,5678
0901002359,417010001002359,8910300000010023595,1234,5678
0901002360,417010001002360,8910300000010023603,1234,5678
0901002361,417010001002361,8910300000010023611,1234,5678
0901002362,417010001002362,8910300000010023629,1234,5678
0901002363,417010001002363,8910300000010023637,1234,5678
0901002364,417010001002364,8910300000010023645,1234,5678
0901002365,417010001002365,8910300000010023652,1234,5678
0901002366,417010001002366,8910300000010023660,1234,5678
0901002367,417010001002367,8910300000010023678,1234,5678
0901002368,417010001002368,8910300000010023686,1234,5678
0901002369,417010001002369,8910300000010023694,1234,5678
0901002370,417010001002370,8910300000010023702,1234,5678
0901002371,417010001002371,8910300000010023710,1234,5678
0901002372,417010001002372,8910300000010023728,1234,5678
0901002373,417010001002373,8910300000010023736,1234,5678
0901002374,417010001002374,8910300000010023744,1234,5678
0901002375,417010001002375,8910300000010023751,1234,5678
0901002376,417010001002376,8910300000010023769,1234,5678
0901002377,417010001002377,8910300000010023777,1234,5678
0901002378,417010001002378,8910300000010023785,1234,5678
0901002379,417010001002379,8910300000010023793,1234,5678
0901002380,417010001002380,8910300000010023801,1234,5678
0901002381,417010001002381,8910300000010023819,1234,5678
0901002382,417010001002382,8910300000010023827,1234,5678
0901002383,417010001002383,8910300000010023835,1234,5678
0901002384,417010001002384,8910300000010023843,1234,5678
0901002385,417010001002385,8910300000010023850,1234,5678
0901002386,417010001002386,8910300000010023868,1234,5678
0901002387,417010001002387,8910300000010023876,1234,5678
0901002388,417010001002388,8910300000010023884,1234,5678
0901002389,417010001002389,8910300000010023892,1234,5678
0901002390,417010001002390,8910300000010023900,1234,5678
0901002391,417010001002391,8910300000010023918,1234,5678
0901002392,417010001002392,8910300000010023926,1234,5678
0901002393,417010001002393,8910300000010023934,1234,5678
0901002394,417010001002394,8910300000010023942,1234,5678
0901002395,417010001002395,8910300000010023959,1234,5678
0901002396,417010001002396,8910300000010023967,1234,5678
0901002397,417010001002397,8910300000010023975,1234,5678
0901002398,417010001002398,8910300000010023983,1234,5678
0901002399,417010001002399,8910300000010023991,1234,5678
,,INVALID_ICCID,,
0901002401,417010001002401,8910300000010024015,1234,5678
0901002402,417010001002402,8910300000010024023,1234,5678
0901002403,417010001002403,8910300000010024031,1234,5678
0901002404,417010001002404,8910300000010024049,1234,5678
0901002405,417010001002405,8910300000010024056,1234,5678
0901002406,417010001002406,8910300000010024064,1234,5678
0901002407,417010001002407,8910300000010024072,1234,5678
0901002408,417010001002408,8910300000010024080,1234,5678
0901002409,417010001002409,8910300000010024098,1234,5678
0901002410,417010001002410,8910300000010024106,1234,5678
0901002411,417010001002411,8910300000010024114,1234,5678
0901002412,417010001002412,8910300000010024122,1234,5678
0901002413,417010001002413,8910300000010024130,1234,5678
0901002414,417010001002414,8910300000010024148,1234,5678
0901002415,417010001002415,8910300000010024155,1234,5678
0901002416,417010001002416,8910300000010024163,1234,5678
0901002417,417010001002417,8910300000010024171,1234,5678
0901002418,417010001002418,8910300000010024189,1234,5678
0901002419,417010001002419,8910300000010024197,1234,5678
0901002420,417010001002420,8910300000010024205,1234,5678
0901002421,417010001002421,8910300000010024213,1234,5678
0901002422,417010001002422,8910300000010024221,1234,5678
0901002423,417010001002423,8910300000010024239,1234,5678
0901002424,417010001002424,8910300000010024247,1234,5678
0901002425,417010001002425,8910300000010024254,1234,5678
0901002426,417010001002426,8910300000010024262,1234,5678
0901002427,417010001002427,8910300000010024270,1234,5678
0901002428,417010001002428,8910300000010024288,1234,5678
0901002429,417010001002429,8910300000010024296,1234,5678
0901002430,417010001002430,8910300000010024304,1234,5678
0901002431,417010001002431,8910300000010024312,1234,5678
0901002432,417010001002432,8910300000010024320,1234,5678
0901002433,417010001002433,8910300000010024338,1234,5678
0901002434,417010001002434,8910300000010024346,1234,5678
0901002435,417010001002435,8910300000010024353,1234,5678
0901002436,417010001002436,8910300000010024361,1234,5678
0901002437,417010001002437,8910300000010024379,1234,5678
0901002438,417010001002438,8910300000010024387,1234,5678
0901002439,417010001002439,8910300000010024395,1234,5678
0901002440,417010001002440,8910300000010024403,1234,5678
0901002441,417010001002441,8910300000010024411,1234,5678
0901002442,417010001002442,8910300000010024429,1234,5678
0901002443,417010001002443,8910300000010024437,1234,5678
0901002444,417010001002444,8910300000010024445,1234,5678
0901002445,417010001002445,8910300000010024452,1234,5678
0901002446,417010001002446,8910300000010024460,1234,5678
0901002447,417010001002447,8910300000010024478,1234,5678
0901002448,417010001002448,8910300000010024486,1234,5678
0901002449,417010001002449,8910300000010024494,1234,5678
0901002450,417010001002450,8910300000010024502,1234,5678
0901002451,417010001002451,8910300000010024510,1234,5678
0901002452,417010001002452,8910300000010024528,1234,5678
0901002453,417010001002453,8910300000010024536,1234,5678
0901002454,417010001002454,8910300000010024544,1234,5678
0901002455,417010001002455,8910300000010024551,1234,5678
0901002456,417010001002456,8910300000010024569,1234,5678
0901002457,417010001002457,8910300000010024577,1234,5678
0901002458,417010001002458,8910300000010024585,1234,5678
0901002459,417010001002459,8910300000010024593,1234,5678
0901002460,417010001002460,8910300000010024601,1234,5678
0901002461,417010001002461,8910300000010024619,1234,5678
0901002462,417010001002462,8910300000010024627,1234,5678
0901002463,417010001002463,8910300000010024635,1234,5678
0901002464,417010001002464,8910300000010024643,1234,5678
0901002465,417010001002465,8910300000010024650,1234,5678
0901002466,417010001002466,8910300000010024668,1234,5678
0901002467,417010001002467,8910300000010024676,1234,5678
0901002468,417010001002468,8910300000010024684,1234,5678
0901002469,417010001002469,8910300000010024692,1234,5678
0901002470,417010001002470,8910300000010024700,1234,5678
0901002471,417010001002471,8910300000010024718,1234,5678
0901002472,417010001002472,8910300000010024726,1234,5678
0901002473,417010001002473,8910300000010024734,1234,5678
0901002474,417010001002474,8910300000010024742,1234,5678
0901002475,417010001002475,8910300000010024759,1234,5678
0901002476,417010001002476,8910300000010024767,1234,5678
0901002477,417010001002477,8910300000010024775,1234,5678
0901002478,417010001002478,8910300000010024783,1234,5678
0901002479,417010001002479,8910300000010024791,1234,5678
0901002480,417010001002480,8910300000010024809,1234,5678
0901002481,417010001002481,8910300000010024817,1234,5678
0901002482,417010001002482,8910300000010024825,1234,5678
0901002483,417010001002483,8910300000010024833,1234,5678
0901002484,417010001002484,8910300000010024841,1234,5678
0901002485,417010001002485,8910300000010024858,1234,5678
0901002486,417010001002486,8910300000010024866,1234,5678
0901002487,417010001002487,8910300000010024874,1234,5678
0901002488,417010001002488,8910300000010024882,1234,5678
0901002489,417010001002489,8910300000010024890,1234,5678
0901002490,417010001002490,8910300000010024908,1234,5678
0901002491,417010001002491,8910300000010024916,1234,5678
0901002492,417010001002492,8910300000010024924,1234,5678
0901002493,417010001002493,8910300000010024932,1234,5678
0901002494,417010001002494,8910300000010024940,1234,5678
0901002495,417010001002495,8910300000010024957,1234,5678
0901002496,417010001002496,8910300000010024965,1234,5678
0901002497,417010001002497,8910300000010024973,1234,5678
0901002498,417010001002498,8910300000010024981,1234,5678
0901002499,417010001002499,8910300000010024999,1234,5678
,,INVALID_ICCID,,
0901002501,417010001002501,8910300000010025012,1234,5678
0901002502,417010001002502,8910300000010025020,1234,5678
0901002503,417010001002503,8910300000010025038,1234,5678
0901002504,417010001002504,8910300000010025046,1234,5678
0901002505,417010001002505,8910300000010025053,1234,5678
0901002506,417010001002506,8910300000010025061,1234,5678
0901002507,417010001002507,8910300000010025079,1234,5678
0901002508,417010001002508,8910300000010025087,1234,5678
0901002509,417010001002509,8910300000010025095,1234,5678
0901002510,417010001002510,8910300000010025103,1234,5678
0901002511,417010001002511,8910300000010025111,1234,5678
0901002512,417010001002512,8910300000010025129,1234,5678
0901002513,417010001002513,8910300000010025137,1234,5678
0901002514,417010001002514,8910300000010025145,1234,5678
0901002515,417010001002515,8910300000010025152,1234,5678
0901002516,417010001002516,8910300000010025160,1234,5678
0901002517,417010001002517,8910300000010025178,1234,5678
0901002518,417010001002518,8910300000010025186,1234,5678
0901002519,417010001002519,8910300000010025194,1234,5678
0901002520,417010001002520,8910300000010025202,1234,5678
0901002521,417010001002521,8910300000010025210,1234,5678
0901002522,417010001002522,8910300000010025228,1234,5678
0901002523,417010001002523,8910300000010025236,1234,5678
0901002524,417010001002524,8910300000010025244,1234,5678
0901002525,417010001002525,8910300000010025251,1234,5678
0901002526,417010001002526,8910300000010025269,1234,5678
0901002527,417010001002527,8910300000010025277,1234,5678
0901002528,417010001002528,8910300000010025285,1234,5678
0901002529,417010001002529,8910300000010025293,1234,5678
0901002530,417010001002530,8910300000010025301,1234,5678
0901002531,417010001002531,8910300000010025319,1234,5678
0901002532,417010001002532,8910300000010025327,1234,5678
0901002533,417010001002533,8910300000010025335,1234,5678
0901002534,417010001002534,8910300000010025343,1234,5678
0901002535,417010001002535,8910300000010025350,1234,5678
0901002536,417010001002536,8910300000010025368,1234,5678
0901002537,417010001002537,8910300000010025376,1234,5678
0901002538,417010001002538,8910300000010025384,1234,5678
0901002539,417010001002539,8910300000010025392,1234,5678
0901002540,417010001002540,8910300000010025400,1234,5678
0901002541,417010001002541,8910300000010025418,1234,5678
0901002542,417010001002542,8910300000010025426,1234,5678
0901002543,417010001002543,8910300000010025434,1234,5678
0901002544,417010001002544,8910300000010025442,1234,5678
0901002545,417010001002545,8910300000010025459,1234,5678
0901002546,417010001002546,8910300000010025467,1234,5678
0901002547,417010001002547,8910300000010025475,1234,5678
0901002548,417010001002548,8910300000010025483,1234,5678
0901002549,417010001002549,8910300000010025491,1234,5678
0901002550,417010001002550,8910300000010025509,1234,5678
0901002551,417010001002551,8910300000010025517,1234,5678
0901002552,417010001002552,8910300000010025525,1234,5678
0901002553,417010001002553,8910300000010025533,1234,5678
0901002554,417010001002554,8910300000010025541,1234,5678
0901002555,417010001002555,8910300000010025558,1234,5678
0901002556,417010001002556,8910300000010025566,1234,5678
0901002557,417010001002557,8910300000010025574,1234,5678
0901002558,417010001002558,8910300000010025582,1234,5678
0901002559,417010001002559,8910300000010025590,1234,5678
0901002560,417010001002560,8910300000010025608,1234,5678
0901002561,417010001002561,8910300000010025616,1234,5678
0901002562,417010001002562,8910300000010025624,1234,5678
0901002563,417010001002563,8910300000010025632,1234,5678
0901002564,417010001002564,8910300000010025640,1234,5678
0901002565,417010001002565,8910300000010025657,1234,5678
0901002566,417010001002566,8910300000010025665,1234,5678
0901002567,417010001002567,8910300000010025673,1234,5678
0901002568,417010001002568,8910300000010025681,1234,5678
0901002569,417010001002569,8910300000010025699,1234,5678
0901002570,417010001002570,8910300000010025707,1234,5678
0901002571,417010001002571,8910300000010025715,1234,5678
0901002572,417010001002572,8910300000010025723,1234,5678
0901002573,417010001002573,8910300000010025731,1234,5678
0901002574,417010001002574,8910300000010025749,1234,5678
0901002575,417010001002575,8910300000010025756,1234,5678
0901002576,417010001002576,8910300000010025764,1234,5678
0901002577,417010001002577,8910300000010025772,1234,5678
0901002578,417010001002578,8910300000010025780,1234,5678
0901002579,417010001002579,8910300000010025798,1234,5678
0901002580,417010001002580,8910300000010025806,1234,5678
0901002581,417010001002581,8910300000010025814,1234,5678
0901002582,417010001002582,8910300000010025822,1234,5678
0901002583,417010001002583,8910300000010025830,1234,5678
0901002584,417010001002584,8910300000010025848,1234,5678
0901002585,417010001002585,8910300000010025855,1234,5678
0901002586,417010001002586,8910300000010025863,1234,5678
0901002587,417010001002587,8910300000010025871,1234,5678
0901002588,417010001002588,8910300000010025889,1234,5678
0901002589,417010001002589,8910300000010025897,1234,5678
0901002590,417010001002590,8910300000010025905,1234,5678
0901002591,417010001002591,8910300000010025913,1234,5678
0901002592,417010001002592,8910300000010025921,1234,5678
0901002593,417010001002593,8910300000010025939,1234,5678
0901002594,417010001002594,8910300000010025947,1234,5678
0901002595,417010001002595,8910300000010025954,1234,5678
0901002596,417010001002596,8910300000010025962,1234,5678
0901002597,417010001002597,8910300000010025970,1234,5678
0901002598,417010001002598,8910300000010025988,1234,5678
0901002599,417010001002599,8910300000010025996,1234,5678
,,INVALID_ICCID,,
0901002601,417010001002601,8910300000010026010,1234,5678
0901002602,417010001002602,8910300000010026028,1234,5678
0901002603,417010001002603,8910300000010026036,1234,5678
0901002604,417010001002604,8910300000010026044,1234,5678
0901002605,417010001002605,8910300000010026051,1234,5678
0901002606,417010001002606,8910300000010026069,1234,5678
0901002607,417010001002607,8910300000010026077,1234,5678
0901002608,417010001002608,8910300000010026085,1234,5678
0901002609,417010001002609,8910300000010026093,1234,5678
0901002610,417010001002610,8910300000010026101,1234,5678
0901002611,417010001002611,8910300000010026119,1234,5678
0901002612,417010001002612,8910300000010026127,1234,5678
0901002613,417010001002613,8910300000010026135,1234,5678
0901002614,417010001002614,8910300000010026143,1234,5678
0901002615,417010001002615,8910300000010026150,1234,5678
0901002616,417010001002616,8910300000010026168,1234,5678
0901002617,417010001002617,8910300000010026176,1234,5678
0901002618,417010001002618,8910300000010026184,1234,5678
0901002619,417010001002619,8910300000010026192,1234,5678
0901002620,417010001002620,8910300000010026200,1234,5678
0901002621,417010001002621,8910300000010026218,1234,5678
0901002622,417010001002622,8910300000010026226,1234,5678
0901002623,417010001002623,8910300000010026234,1234,5678
0901002624,417010001002624,8910300000010026242,1234,5678
0901002625,417010001002625,8910300000010026259,1234,5678
0901002626,417010001002626,8910300000010026267,1234,5678
0901002627,417010001002627,8910300000010026275,1234,5678
0901002628,417010001002628,8910300000010026283,1234,5678
0901002629,417010001002629,8910300000010026291,1234,5678
0901002630,417010001002630,8910300000010026309,1234,5678
0901002631,417010001002631,8910300000010026317,1234,5678
0901002632,417010001002632,8910300000010026325,1234,5678
0901002633,417010001002633,8910300000010026333,1234,5678
0901002634,417010001002634,8910300000010026341,1234,5678
0901002635,417010001002635,8910300000010026358,1234,5678
0901002636,417010001002636,8910300000010026366,1234,5678
0901002637,417010001002637,8910300000010026374,1234,5678
0901002638,417010001002638,8910300000010026382,1234,5678
0901002639,417010001002639,8910300000010026390,1234,5678
0901002640,417010001002640,8910300000010026408,1234,5678
0901002641,417010001002641,8910300000010026416,1234,5678
0901002642,417010001002642,8910300000010026424,1234,5678
0901002643,417010001002643,8910300000010026432,1234,5678
0901002644,417010001002644,8910300000010026440,1234,5678
0901002645,417010001002645,8910300000010026457,1234,5678
0901002646,417010001002646,8910300000010026465,1234,5678
0901002647,417010001002647,8910300000010026473,1234,5678
0901002648,417010001002648,8910300000010026481,1234,5678
0901002649,417010001002649,8910300000010026499,1234,5678
0901002650,417010001002650,8910300000010026507,1234,5678
0901002651,417010001002651,8910300000010026515,1234,5678
0901002652,417010001002652,8910300000010026523,1234,5678
0901002653,417010001002653,8910300000010026531,1234,5678
0901002654,417010001002654,8910300000010026549,1234,5678
0901002655,417010001002655,8910300000010026556,1234,5678
0901002656,417010001002656,8910300000010026564,1234,5678
0901002657,417010001002657,8910300000010026572,1234,5678
0901002658,417010001002658,8910300000010026580,1234,5678
0901002659,417010001002659,8910300000010026598,1234,5678
0901002660,417010001002660,8910300000010026606,1234,5678
0901002661,417010001002661,8910300000010026614,1234,5678
0901002662,417010001002662,8910300000010026622,1234,5678
0901002663,417010001002663,8910300000010026630,1234,5678
0901002664,417010001002664,8910300000010026648,1234,5678
0901002665,417010001002665,8910300000010026655,1234,5678
0901002666,417010001002666,8910300000010026663,1234,5678
0901002667,417010001002667,8910300000010026671,1234,5678
0901002668,417010001002668,8910300000010026689,1234,5678
0901002669,417010001002669,8910300000010026697,1234,5678
0901002670,417010001002670,8910300000010026705,1234,5678
0901002671,417010001002671,8910300000010026713,1234,5678
0901002672,417010001002672,8910300000010026721,1234,5678
0901002673,417010001002673,8910300000010026739,1234,5678
0901002674,417010001002674,8910300000010026747,1234,5678
0901002675,417010001002675,8910300000010026754,1234,5678
0901002676,417010001002676,8910300000010026762,1234,5678
0901002677,417010001002677,8910300000010026770,1234,5678
0901002678,417010001002678,8910300000010026788,1234,5678
0901002679,417010001002679,8910300000010026796,1234,5678
0901002680,417010001002680,8910300000010026804,1234,5678
0901002681,417010001002681,8910300000010026812,1234,5678
0901002682,417010001002682,8910300000010026820,1234,5678
0901002683,417010001002683,8910300000010026838,1234,5678
0901002684,417010001002684,8910300000010026846,1234,5678
0901002685,417010001002685,8910300000010026853,1234,5678
0901002686,417010001002686,8910300000010026861,1234,5678
0901002687,417010001002687,8910300000010026879,1234,5678
0901002688,417010001002688,8910300000010026887,1234,5678
0901002689,417010001002689,8910300000010026895,1234,5678
0901002690,417010001002690,8910300000010026903,1234,5678
0901002691,417010001002691,8910300000010026911,1234,5678
0901002692,417010001002692,8910300000010026929,1234,5678
0901002693,417010001002693,8910300000010026937,1234,5678
0901002694,417010001002694,8910300000010026945,1234,5678
0901002695,417010001002695,8910300000010026952,1234,5678
0901002696,417010001002696,8910300000010026960,1234,5678
0901002697,417010001002697,8910300000010026978,1234,5678
0901002698,417010001002698,8910300000010026986,1234,5678
0901002699,417010001002699,8910300000010026994,1234,5678
,,INVALID_ICCID,,
0901002701,417010001002701,8910300000010027018,1234,5678
0901002702,417010001002702,8910300000010027026,1234,5678
0901002703,417010001002703,8910300000010027034,1234,5678
0901002704,417010001002704,8910300000010027042,1234,5678
0901002705,417010001002705,8910300000010027059,1234,5678
0901002706,417010001002706,8910300000010027067,1234,5678
0901002707,417010001002707,8910300000010027075,1234,5678
0901002708,417010001002708,8910300000010027083,1234,5678
0901002709,417010001002709,8910300000010027091,1234,5678
0901002710,417010001002710,8910300000010027109,1234,5678
0901002711,417010001002711,8910300000010027117,1234,5678
0901002712,417010001002712,8910300000010027125,1234,5678
0901002713,417010001002713,8910300000010027133,1234,5678
0901002714,417010001002714,8910300000010027141,1234,5678
0901002715,417010001002715,8910300000010027158,1234,5678
0901002716,417010001002716,8910300000010027166,1234,5678
0901002717,417010001002717,8910300000010027174,1234,5678
0901002718,417010001002718,8910300000010027182,1234,5678
0901002719,417010001002719,8910300000010027190,1234,5678
0901002720,417010001002720,8910300000010027208,1234,5678
0901002721,417010001002721,8910300000010027216,1234,5678
0901002722,417010001002722,8910300000010027224,1234,5678
0901002723,417010001002723,8910300000010027232,1234,5678
0901002724,417010001002724,8910300000010027240,1234,5678
0901002725,417010001002725,8910300000010027257,1234,5678
0901002726,417010001002726,8910300000010027265,1234,5678
0901002727,417010001002727,8910300000010027273,1234,5678
0901002728,417010001002728,8910300000010027281,1234,5678
0901002729,417010001002729,8910300000010027299,1234,5678
0901002730,417010001002730,8910300000010027307,1234,5678
0901002731,417010001002731,8910300000010027315,1234,5678
0901002732,417010001002732,8910300000010027323,1234,5678
0901002733,417010001002733,8910300000010027331,1234,5678
0901002734,417010001002734,8910300000010027349,1234,5678
0901002735,417010001002735,8910300000010027356,1234,5678
0901002736,417010001002736,8910300000010027364,1234,5678
0901002737,417010001002737,8910300000010027372,1234,5678
0901002738,417010001002738,8910300000010027380,1234,5678
0901002739,417010001002739,8910300000010027398,1234,5678
0901002740,417010001002740,8910300000010027406,1234,5678
0901002741,417010001002741,8910300000010027414,1234,5678
0901002742,417010001002742,8910300000010027422,1234,5678
0901002743,417010001002743,8910300000010027430,1234,5678
0901002744,417010001002744,8910300000010027448,1234,5678
0901002745,417010001002745,8910300000010027455,1234,5678
0901002746,417010001002746,8910300000010027463,1234,5678
0901002747,417010001002747,8910300000010027471,1234,5678
0901002748,417010001002748,8910300000010027489,1234,5678
0901002749,417010001002749,8910300000010027497,1234,5678
0901002750,417010001002750,8910300000010027505,1234,5678
0901002751,417010001002751,8910300000010027513,1234,5678
0901002752,417010001002752,8910300000010027521,1234,5678
0901002753,417010001002753,8910300000010027539,1234,5678
0901002754,417010001002754,8910300000010027547,1234,5678
0901002755,417010001002755,8910300000010027554,1234,5678
0901002756,417010001002756,8910300000010027562,1234,5678
0901002757,417010001002757,8910300000010027570,1234,5678
0901002758,417010001002758,8910300000010027588,1234,5678
0901002759,417010001002759,8910300000010027596,1234,5678
0901002760,417010001002760,8910300000010027604,1234,5678
0901002761,417010001002761,8910300000010027612,1234,5678
0901002762,417010001002762,8910300000010027620,1234,5678
0901002763,417010001002763,8910300000010027638,1234,5678
0901002764,417010001002764,8910300000010027646,1234,5678
0901002765,417010001002765,8910300000010027653,1234,5678
0901002766,417010001002766,8910300000010027661,1234,5678
0901002767,417010001002767,8910300000010027679,1234,5678
0901002768,417010001002768,8910300000010027687,1234,5678
0901002769,417010001002769,8910300000010027695,1234,5678
0901002770,417010001002770,8910300000010027703,1234,5678
0901002771,417010001002771,8910300000010027711,1234,5678
0901002772,417010001002772,8910300000010027729,1234,5678
0901002773,417010001002773,8910300000010027737,1234,5678
0901002774,417010001002774,8910300000010027745,1234,5678
0901002775,417010001002775,8910300000010027752,1234,5678
0901002776,417010001002776,8910300000010027760,1234,5678
0901002777,417010001002777,8910300000010027778,1234,5678
0901002778,417010001002778,8910300000010027786,1234,5678
0901002779,417010001002779,8910300000010027794,1234,5678
0901002780,417010001002780,8910300000010027802,1234,5678
0901002781,417010001002781,8910300000010027810,1234,5678
0901002782,417010001002782,8910300000010027828,1234,5678
0901002783,417010001002783,8910300000010027836,1234,5678
0901002784,417010001002784,8910300000010027844,1234,5678
0901002785,417010001002785,8910300000010027851,1234,5678
0901002786,417010001002786,8910300000010027869,1234,5678
0901002787,417010001002787,8910300000010027877,1234,5678
0901002788,417010001002788,8910300000010027885,1234,5678
0901002789,417010001002789,8910300000010027893,1234,5678
0901002790,417010001002790,8910300000010027901,1234,5678
0901002791,417010001002791,8910300000010027919,1234,5678
0901002792,417010001002792,8910300000010027927,1234,5678
0901002793,417010001002793,8910300000010027935,1234,5678
0901002794,417010001002794,8910300000010027943,1234,5678
0901002795,417010001002795,8910300000010027950,1234,5678
0901002796,417010001002796,8910300000010027968,1234,5678
0901002797,417010001002797,8910300000010027976,1234,5678
0901002798,417010001002798,8910300000010027984,1234,5678
0901002799,417010001002799,8910300000010027992,1234,5678
,,INVALID_ICCID,,
0901002801,417010001002801,8910300000010028016,1234,5678
0901002802,417010001002802,8910300000010028024,1234,5678
0901002803,417010001002803,8910300000010028032,1234,5678
